ltable_ID,rtable_ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,lRating,rRating
a7670,b7390,The Simpsons Arcade Game,Iron Monkey|Electronic Arts Nederland BV|EA Mobile|Konami|Novotrade,Konami|Electronic Arts Nederland BV|EA Mobile|Electronic Arts,PlayStation|Commodore|Other|PC|Xbox|Mobile,Action|2D|Beat-'Em-Up|Beat 'em up,1991-01-01,7.4,7.1
a7671,b7393,The Simpsons Game,EA Redwood Shores (PS3|Rebellion|X360)|Rebellion Developments (PS2|Griptonite Games|PSP|Wii)|EA Redwood Shores,EA Games|Electronic Arts,Nintendo|PlayStation|Wii|Xbox,Action|Platformer|3D,2007-10-30,7.4,6.7
a7672,b7395,The Simpsons: Hit & Run,Radical Entertainment,Sierra Entertainment|VU Games|Vivendi Universal Games,Nintendo|PlayStation|PC|Xbox,Action|Adventure,2003-09-16,8.3,7.4
a7674,b7396,The Simpsons: Road Rage,Radical Entertainment|Altron,THQ|Electronic Arts,Nintendo|PlayStation|Xbox,Driving/Racing|Arcade|Racing|Open World,2001-11-24,6.9,6.8
a7678,b7398,The Sims 2: Castaway,EA Mobile|The Sims Division|Electronic Arts|EA Redwood Shores|Maxis|Full Fat,EA Games|EA Mobile|Electronic Arts,PlayStation|Nintendo|Macintosh|Wii|PC|Mobile,Simulation,2007-10-22,7.7,6.1
a7680,b7400,The Sims 2: Nightlife,Maxis,EA Games|Electronic Arts,PC|Macintosh,Simulation,2005-09-13,8.6,6.8
a7682,b7401,The Sims 2: Pets,IronMonkey Studios|Maxis|Full Fat|EA Mobile,Aspyr Media (Mac)|EA Games|Electronic Arts,Nintendo|PlayStation|Wii|PC,Simulation,2006-10-17,7.6,7.0
a7684,b7397,The Sims 2,EA Mobile|Aspyr|Griptonite Games|Electronic Arts|Maxis,Aspyr|EA Games|EA Mobile|Electronic Arts,PlayStation|Nintendo|Macintosh|PC|Xbox|Mobile,Simulation,2004-09-14,8.4,7.8
a7685,b7405,The Sims 3: Pets (2011),The Sims Studio,Electronic Arts,Nintendo|PlayStation|PC|Xbox,Simulation,2011-10-18,7.0,6.3
a7686,b7403,The Sims 3,Iron Monkey|Exient Entertainment|EA Mobile|The Sims Studio|EA Games|Electronic Arts|EA Redwood Shores|Maxis,Electronic Arts|EA Games|Maxis|EA Mobile,PlayStation|Nintendo|Macintosh|Wii|PC|Xbox|Mobile,Simulation|Open World,2009-05-05,8.1,7.7
a7687,b7406,The Sims 4,The Sims Studio|EA Maxis|Maxis,Electronic Arts,PlayStation|PC|Xbox|Macintosh,Simulation,2014-09-02,5.5,7.0
a7688,b7407,The Sims Bustin' Out,Griptonite Games|Maxis|Ideaworks3D,EA Games|Electronic Arts,Nintendo|PlayStation|Xbox|Mobile,Simulation,2003-12-15,8.0,7.1
a7693,b7409,The Sims Medieval,The Sims Studio|Magic Pockets|EA Mobile,The Sims Studio|Electronic Arts,Macintosh|PC|Mobile,Adventure|Simulation,2011-03-22,7.0,7.7
a7698,b7411,The Sky Crawlers: Innocent Aces,Access Games,Bandai Namco Games|Xseed Games|EU/JP: Namco Bandai|Namco Bandai Games|NA: Xseed Games,Wii,Combat flight simulator|Simulation|Flight,2010-01-12,7.6,7.0
a7700,b7413,The Solus Project,Grip Games|Hourences,Teotl Studios|Grip Games,PlayStation|PC|Xbox,Survival|Action|Adventure|VR,2016-02-18,7.3,6.3
a7706,b7421,The Suffering: Ties That Bind,Surreal Software,Midway|Midway Games,PlayStation|PC|Xbox,Psychological horror|Adventure|Third/First person shooter|Survival|Action|3D,2005-09-26,8.0,6.7
a7707,b7420,The Suffering,Surreal Software,EU: Zoo Digital Publishing (PC)|Encore Software|Inc.|Midway Games|Midway,PlayStation|PC|Xbox,third/first person shooter|Psychological horror|Adventure|Survival|Action|3D,2004-03-09,8.2,7.3
a7709,b7422,The Surge,Deck 13|Deck13,Focus Home Interactive|Intergrow,PlayStation|PC|Xbox,Action|Third-Person|Role-Playing,2017-05-15,6.5,7.3
a7710,b7423,The Swapper,Facepalm Games,Limited Run Games|Nintendo|Facepalm Games|Curve Studios|Curve Digital Games,PlayStation|Linux|Macintosh|Wii|PC|Xbox,Scrolling|Platformer|2D|Platform|Action|Puzzle,2013-05-30,7.8,8.1
a7711,b7425,The Talos Principle,Croteam|Devolver Digital,Bandai Namco Games|LLC|Devolver Digital|GHI Media|Nighthawk Interactive,PlayStation|Linux|Macintosh|PC|Mobile,First-Person|Adventure|3D|Puzzle,2014-12-11,8.2,8.7
a7712,b7429,The Technomancer,Spiders,Focus Home Interactive,PlayStation|PC|Xbox,Action|Role-Playing,2016-06-28,7.0,6.9
a7713,b7430,The Temple of Elemental Evil,Troika Games,Atari|Atari SA,PC,Role-Playing,2003-09-16,7.6,7.3
a7716,b7432,The Testament of Sherlock Holmes,Frogwares,Focus Home Interactive|ATLUS,PlayStation|PC|Xbox,Adventure|Open World,2012-09-25,7.7,7.5
a7717,b7433,The Thing,Computer Artworks,Konami (Europe)|Universal Interactive|Konami|VU Games (North America)|VU Games|Konami (Japan)|Sold Out Software|Black Label Games,PlayStation|PC|Xbox,Third person|Adventure|survival horror|Survival|Action|3D,2002-08-20,7.8,6.7
a7722,b7435,The Town of Light,LKA,LKA|THQ Nordic|CrossFunction|Wired Productions,Nintendo|PlayStation|PC|Xbox,First-Person|Adventure|3D,2016-02-26,6.0,6.8
a7723,b7438,The Typing of the Dead,Smilebit|WOW Entertainment|Sega,Empire Interactive|Sega,Other|PC|Sega,Light-Gun|First-Person|Educational|Action|Shooter,2001-01-23,8.2,8.0
a7725,b7442,The UnderGarden,Vitamin G Studios|Artech Studios,Atari|Atari SA,PlayStation|PC|Xbox,Puzzle,2010-11-10,7.7,6.3
a7726,b7443,The Unfinished Swan,Giant Sparrow|Armature Studio,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,First-Person|Adventure|3D,2012-10-23,7.5,7.9
a7727,b7444,The Unholy War,Toys for Bob|Toys For Bob,Eidos Interactive|Crystal Dynamics,PlayStation,Turn-Based|Strategy|Fighting,1998-09-30,8.4,6.8
a7728,b7445,The Urbz: Sims in the City,Griptonite Games|Maxis,EA Games|Electronic Arts,Nintendo|PlayStation|Xbox,Simulation,2004-11-09,7.8,7.1
a7729,b7446,The Vanishing of Ethan Carter,The Astronauts,Nordic Games Publishing|The Astronauts,PlayStation|PC|Xbox,First-Person|Adventure|3D,2014-09-25,7.6,7.5
a773,b806,BlazBlue: Calamity Trigger,Arc System Works,NA: Aksys Games|H2 Interactive Co.|JP: Arc System Works|Zen United|EU: pQube &amp; Zen United|Ltd.|Aksys Games|Arc System Works|N3V Games Pty Ltd|PQube,Other|PlayStation|PC|Xbox,Fighting|2D|Action,2008-11-20,8.7,7.5
a7731,b7457,The Walking Dead: Michonne - A Telltale Miniseries,Telltale Games|Skybound LLC,Telltale Games,PlayStation|Macintosh|PC|Xbox|Mobile,Third-Person|3D|Adventure,2016-02-23,7.0,7.2
a7731,b7458,The Walking Dead: Michonne - Episode 1: In Too Deep,Telltale Games|Skybound LLC,Telltale Games,PlayStation|Macintosh|PC|Xbox|Mobile,Point-and-Click|Third-Person|3D|Adventure,2016-02-23,7.0,7.3
a7732,b7462,The Walking Dead: Season 2 - Episode 1: All That Remains,Telltale Games,Square Enix|Telltale Games,PlayStation|Macintosh|PC|Xbox|Mobile,Point-and-Click|Action|Third-Person|Adventure,2013-12-17,8.3,8.5
a7733,b7467,The Walking Dead: Survival Instinct,Terminal Reality,Activision,PlayStation|Wii|PC|Xbox,First-Person|Action|Shooter|3D,2013-03-19,4.9,5.0
a7734,b7451,The Walking Dead: The Telltale Series - A New Frontier,Telltale Games,Telltale Games|Warner Bros. Interactive Entertainment,PlayStation|PC|Xbox|Mobile,Third-Person|Adventure,2016-12-20,8.0,7.5
a7734,b7452,The Walking Dead: A New Frontier - Episode 1: Ties That Bind (Part I),Telltale Games,Telltale Games|Warner Bros. Interactive Entertainment,PlayStation|PC|Xbox|Mobile,Point-and-Click|Third-Person|Adventure,2016-12-20,8.0,7.7
a7734,b7453,The Walking Dead: A New Frontier - Episode 2: Ties That Bind (Part II),Telltale Games,Telltale Games|Warner Bros. Interactive Entertainment,PlayStation|PC|Xbox|Mobile,Point-and-Click|Third-Person|Adventure,2016-12-20,8.0,7.7
a7738,b7473,The Warriors,Rockstar Leeds|Rockstar Toronto|Rockstar Leeds (PSP),SCEA|Take-Two Interactive|Rockstar Games,PlayStation|Xbox,Beat 'em up|Adventure|Beat-'Em-Up|Action|3D,2005-10-17,8.8,7.9
a774,b811,BlazBlue: Continuum Shift,Arc System Works,NA: Aksys Games|EU: Arc System Works UK|Aksys Games|Arc System Works|JP: Arc System Works|PQube,Other|PlayStation|Xbox,Visual novel|Fighting game|2D|Fighting|Action,2010-07-27,8.5,8.0
a7740,b7474,The Way,Code Horizon|Puzzling Dream,Code Horizon|PlayWay,Xbox|Linux|PC|Macintosh,Platformer|2D|Platform|Action|Puzzle,2016-05-19,7.5,7.3
a7743,b7478,The Whispered World,Daedalic Entertainment,Daedalic Entertainment|LLC|Deep Silver|Viva Media,Macintosh|Linux|PC|Mobile,Adventure,2010-04-26,7.3,6.9
a7744,b7480,The Witch and the Hundred Knight,Nippon Ichi Software,NIS America|Nippon Ichi Software,PlayStation,Real-Time|Action|Role-Playing,2014-03-18,7.9,7.0
a7745,b7482,The Witcher 2: Assassins of Kings,CD Projekt Red Studio|CD Projekt RED STUDIO,CD Projekt|CyberFront|CD Projekt Red Studio|Spike Chunsoft|Atari SA|1C|Atari|Namco Bandai Games|Warner Bros. Interactive Entertainment|CD Projekt RED S.A.,Xbox|Linux|PC|Macintosh,Action|Third-Person|Role-Playing|Hack and Slash,2011-05-17,8.9,8.6
a7746,b7483,The Witcher 3: Wild Hunt,CD Projekt Red Studio|CD Projekt RED|CD Projekt RED S.A.,Bandai Namco Games|CD Projekt|CD Projekt Red Studio|Spike Chunsoft|Warner Bros. Interactive Entertainment|CD Projekt RED S.A.,PlayStation|PC|Xbox|Macintosh,Third-Person|Role-Playing|Adventure|Open World|Action,2015-05-18,9.3,9.6
a7747,b7481,The Witcher,CD Projekt Red Studio|CD Projekt RED STUDIO,E-Frontier|Atari|GamersGate|Atari SA,PC|Macintosh,Action|Third-Person|Role-Playing,2007-10-30,8.7,8.2
a7748,b7489,The Witness,Thekla|Inc,Thekla|Inc|Nvidia Lightspeed Studios,PlayStation|Macintosh|PC|Xbox|Mobile,First-Person|VR|Adventure|3D|Puzzle,2016-01-26,7.1,8.5
a7750,b7490,The Wolf Among Us,Telltale Games,Telltale Games,PlayStation|Macintosh|PC|Xbox|Mobile,Point-and-Click|Third-Person|Adventure,2013-10-11,8.4,8.5
a7750,b7491,The Wolf Among Us - Episode 1: Faith,Telltale Games,Telltale Games,PlayStation|Macintosh|PC|Xbox|Mobile,Point-and-Click|Third-Person|Adventure,2013-10-11,8.4,8.6
a7751,b7496,The Wonderful 101,PlatinumGames|Platinum Games,Nintendo,Wii,Action,2013-09-15,8.0,8.3
a7752,b7499,The World Ends with You,Square Enix|Jupiter|Jupiter Corporation|h.a.n.d. Inc.,Square Enix|Nintendo|Ubisoft (Australia),Nintendo|Mobile,Action|Role-Playing|Action role-playing,2008-04-22,9.2,9.0
a7754,b7500,The X-Files Game,HyperBole Studios,SCEE|Activision|Fox Interactive,PlayStation|PC,First-Person|Adventure|3D,1998-05-31,7.1,6.3
a7757,b7505,Theatrhythm Final Fantasy: Curtain Call,Square Enix 1st Production Department|Indies Zero,Square Enix,Nintendo,Music/Rhythm,2014-09-16,9.0,8.6
a7758,b7504,Theatrhythm Final Fantasy,Square Enix|indieszero|Indies Zero,Square Enix,Nintendo|Mobile,Music/Rhythm|Rhythm,2012-07-03,8.1,8.3
a7759,b7507,Theme Hospital,Bullfrog Productions|Krisalis Software,Sold Out Software|SCEA|Electronic Arts Victor|Electronic Arts,PlayStation|PC,Simulation|Management|Strategy,1997-03-31,8.0,7.4
a7761,b7508,Theme Park,Bullfrog Productions|Krisalis Software|EA Japan Studio|Electronic Arts,Electronic Arts|Guildhall Leisure Services Ltd.|EA Games|Ocean|Domark|Electronic Arts Victor|Mindscape Inc.,PlayStation|Sega|Commodore|Nintendo|Macintosh|Other|PC|Mobile,Simulation|Management|Strategy,1994-01-01,7.4,7.0
a7762,b7510,There Came An Echo,Iridium Studios,Iridium Studios,PlayStation|PC|Xbox,Real-Time|Third-Person|Strategy,2015-02-24,6.2,7.8
a7763,b7516,Thief: Deadly Shadows,Iomo|Ion Storm,Eidos Interactive|Sold Out Software,PC|Xbox|Mobile,Third-Person|First-Person|Adventure|Stealth|Simulation|Action,2004-05-25,8.5,8.0
a7764,b7518,Thief II: The Metal Age,Looking Glass Studios,Eidos Interactive|Sold Out Software,PC,First-Person|Adventure|Stealth|Simulation|Action,2000-02-29,8.8,8.9
a7765,b7519,Thief: The Dark Project,Looking Glass Studios,ak tronic|Eidos Interactive|Sold Out Software,PC,First-Person|Adventure|Stealth|Simulation|Action,1998-11-30,9.0,8.8
a7766,b7515,Thief (2014),Eidos Montreal|Feral Interactive|Nixxes Software,Square Enix|Feral Interactive,PlayStation|PC|Xbox|Macintosh,First-Person|Action|Adventure|Stealth,2014-02-25,7.0,6.6
a7767,b7520,Thimbleweed Park,Ron Gilbert and Gary Winnick|Inc.|Terrible Toybox,Inc.|Terrible Toybox|Fangamer,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox|Mobile,Point-and-Click|Adventure,2017-03-30,8.3,8.1
a7769,b7526,This is the Police,Weappy Studio,THQ Nordic|EuroVideo Medien,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox,Adventure|Simulation|Strategy,2016-08-02,7.6,6.1
a777,b814,Blazing Angels: Squadrons of WWII,Ubisoft Romania|Ubisoft,D3Publisher|Ubisoft,PlayStation|Wii|PC|Xbox,Flight Combat|Simulation|Flight,2006-03-23,7.3,4.7
a7770,b7524,This War of Mine,11 bit studios,11 bit studios|Deep Silver,PlayStation|Linux|Macintosh|Other|PC|Xbox|Mobile,Real-Time|Scrolling|Strategy,2014-11-14,8.2,8.0
a7771,b7527,Thomas Was Alone,Mike Bithell,Limited Run Games|Mike Bithell|Bossa Studios Ltd|Curve Studios|Curve Digital Games,PlayStation|Linux|Macintosh|Wii|PC|Xbox|Mobile,Platformer|2D|Platform|Action|Puzzle,2012-06-30,7.3,8.0
a7772,b7529,Thor: God of Thunder,Red Fly Studios|WayForward Technologies|Liquid Entertainment|Red Fly Studio|WayForward,Sega,Nintendo|PlayStation|Wii|Xbox,Action,2011-05-03,4.0,6.1
a7773,b7531,Thousand Arms,Red Company/Atlus/Tose|Red Company|TOSE,Atlus|ATLUS,PlayStation,Role-playing|Role-Playing,1999-10-13,8.2,6.7
a7775,b7532,Threads of Fate,Square Product Development Division 3|SquareSoft,JP: Square|SquareSoft|NA: Square Electronic Arts|Square Enix|Square EA,PlayStation,Action|role-playing|Role-Playing|Platformer,2000-07-14,8.3,7.9
a7777,b7533,Three Fourths Home,[Bracket] Games|[bracket]games,[bracket]games|Digerati Distribution,PlayStation|Linux|Macintosh|PC|Xbox,Adventure|Text-Based,2014-08-03,5.0,6.3
a7778,b7534,Thrillville: Off the Rails,DC Studios|Frontier Developments,LucasArts,PlayStation|Nintendo|Wii|PC|Xbox,Real-time Strategy|Strategy,2007-10-09,7.4,7.3
a7781,b7536,Thumper,Drool,Drool,Nintendo|PlayStation|PC|Xbox,Third-Person|VR|On-Rails|Music/Rhythm|Action,2016-10-10,6.7,8.2
a7784,b7540,Thunder Wolves,Most Wanted Entertainment,bitComposer Games,PlayStation|PC|Xbox,Third-Person|Flight Combat|Shoot-'Em-Up|Real-Time|2D|Action,2013-05-15,6.5,5.8
a7787,b7543,Ticket to Ride (2008),Days of Wonder|Next Level Games,Days of Wonder|Microsoft Game Studios|Playful Entertainment,PC|Xbox,Turn-Based|Strategy|Trivia/Board Game,2008-06-25,8.1,7.1
a780,b817,Bleach: Dark Souls,Treasure Co. Ltd|Treasure,Sega Europe|Sega,Nintendo,Fighting|2D|Action,2008-10-07,8.6,7.2
a7805,b7327,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,TOSE|Capcom,Buena Vista Interactive|Buena Vista Games|Capcom,PlayStation|Xbox,Survival|Action|Adventure|3D,2005-10-10,7.9,7.3
a7807,b7563,Time and Eternity,Imageepoch|Image Epoch|Satelight,Bandai Namco Games|Namco Bandai Games|NIS America,PlayStation,Role-Playing,2013-07-16,6.6,6.0
a7808,b7552,Time Commando,Adeline Software|Adeline Software International,Acclaim Japan|Virgin Interactive|Adeline Software|Activision|Electronic Arts,PlayStation|PC|Sega,Action|Adventure,1996-07-31,8.1,6.5
a7809,b7554,Time Crisis 3,Nex Entertainment|Namco,Namco|SCEE,Other|PlayStation,Light-Gun|Action|Rail Shooter|Shooter,2003-10-21,8.3,7.4
a781,b818,Bleach: Shattered Blade,Polygon Magic,Sega,Wii,Fighting|Action|3D,2007-10-09,7.6,4.7
a7810,b7555,Time Crisis 4,Nex Entertainment,Bandai Namco Games|SCEI|Namco|SCEE|SCE Australia,Other|PlayStation,Light-Gun|Action|Shooter|Light Gun Shooter,2006-08-01,6.9,7.3
a7812,b7556,Time Crisis II,Namco,Namco|SCEE,Other|PlayStation,Light-Gun|Action|Rail Shooter|Shooter,1998-01-01,8.2,7.8
a7814,b7557,Time Crisis: Razing Storm,Nex Entertainment,Bandai Namco Games|Namco Bandai Games,PlayStation,Rail Shooter|Compilation,2010-10-19,6.8,5.0
a7815,b7553,Time Crisis,Namco,Namco|SCEE,Other|PlayStation,Rail shooter|Light-Gun|Light gun shooter|Action|Shooter,1996-01-01,8.1,7.3
a7816,b7559,Time Hollow,Tenky,Konami,Nintendo,Adventure|Visual Novel,2008-09-23,8.0,6.7
a7823,b7547,TimeShift,Saber Interactive,VU Games|Sierra Entertainment|Activision,PlayStation|PC|Xbox,First-person shooter|First-Person|Action|Shooter|3D,2007-10-30,7.5,6.8
a7824,b7549,TimeSplitters 2,Free Radical Design,Eidos Interactive,Nintendo|PlayStation|Xbox,First-person shooter|First-Person|Action|Shooter|3D,2002-10-08,8.7,8.8
a7825,b7550,TimeSplitters: Future Perfect,Free Radical Design,EA Games|Electronic Arts,Nintendo|PlayStation|Xbox,First-person shooter|First-Person|Action|Shooter|3D,2005-03-21,8.9,8.4
a7826,b7548,TimeSplitters,Free Radical Design,Eidos Interactive,PlayStation,First-person shooter|First-Person|Action|Shooter|3D,2000-10-23,8.0,6.7
a7827,b7566,Tiny Brains,Spearhead Games,505 Games|Spearhead Games,PlayStation|PC,Action|Puzzle,2013-11-15,7.0,6.3
a7829,b7574,Tiny Troopers,Kukouri Mobile Entertainment|Plunge Interactive,Chillingo Ltd|Iceberg Interactive|Game Troopers,Macintosh|PC|Mobile,Action|2D|Fixed-Screen|Shooter,2012-06-07,7.3,6.6
a783,b820,Bleach: The Blade of Fate,Treasure Co. Ltd|Treasure,Sega,Nintendo,Fighting|2D|Action,2007-10-09,8.7,7.1
a7831,b7577,Titan Quest,Demiurge Studios|THQ Nordic|DotEmu|Iron Lore Entertainment,DotEmu|Nordic Games Publishing|THQ|ak tronic|THQ Nordic,PlayStation|Nintendo|PC|Xbox|Mobile,Action|Role-Playing|Action role-playing (hack and slash),2006-06-26,8.3,7.4
a7832,b7580,Titan Souls,Devolver Digital|Acid Nerve,Devolver Digital,PlayStation|Linux|Macintosh|PC|Mobile,Top-Down|Adventure|Real-Time|Action|Battle Arena,2015-04-14,7.0,7.1
a7833,b7582,Titanfall 2,Respawn Entertainment,Electronic Arts,PlayStation|PC|Xbox,First-Person|Action|Shooter|3D,2016-10-28,8.2,8.4
a7834,b7581,Titanfall,Bluepoint Games|Respawn Entertainment,Microsoft Game Studios|Electronic Arts,PC|Xbox,First-Person|Action|Shooter|3D,2014-03-11,7.2,7.8
a7837,b6865,TMNT,Ubisoft Quebec|Ubisoft Montreal,Ubisoft,PlayStation|Nintendo|Wii|PC|Xbox,Action|2D|Adventure|Beat-'Em-Up,2007-03-20,6.7,5.3
a7839,b6866,TNA Impact!,Midway Studios - Los Angeles,Midway|Midway Games,PlayStation|Wii|Xbox,Fighting|Action|Wrestling,2008-09-09,6.2,6.0
a784,b821,Bleed,Bootdisk Revolution|BootdiskRevolution,BootdiskRevolution|Digerati Distribution|EastAsiaSoft|Ianthraxx,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox,Action|2D|Platformer|Platform,2012-12-12,7.3,7.3
a7848,b6867,TOCA Race Driver 3 Challenge,Robosoft|Codemasters|Sumo Digital,Interchannel-Holon|Codemasters|Feral Interactive|Mastertronic,PlayStation|PC|Xbox|Macintosh,Driving/Racing|Racing|Simulation,2006-02-22,8.5,6.8
a7850,b7591,ToeJam & Earl in Panic on Funkotron,ToeJam & Earl Productions|M2|Johnson Voorsanger Productions|Sega,Nintendo|Samsung|Sega,PlayStation|PC|Sega,Action|Platformer|2D|Platform,1993-01-01,8.1,7.0
a7851,b7590,ToeJam & Earl,ToeJam & Earl Productions|M2|Johnson Voorsanger Productions,Samsung|Sega|Tec Toy,PlayStation|PC|Sega,Action|Dungeon crawler,1992-03-12,8.4,7.4
a7852,b7593,Toki Tori,Two Tribes|Chillingo Ltd|Polarbit|Two Tribes B.V.,Two Tribes|Rainy Frog|Polarbit|Playlogic|AIM Productions|Chillingo|Chillingo Ltd|Two Tribes B.V.|Capcom,PlayStation|Nintendo|Linux|Macintosh|Wii|PC|Mobile,Action|Platform|Puzzle,2001-09-12,7.5,6.4
a7858,b7596,Tokyo Jungle,SCE Japan Studio|PlayStation C.A.M.P.|Crispy's,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Survival|Action|Adventure|3D,2012-09-25,7.7,7.3
a7859,b7597,Tokyo Mirage Sessions #FE,Atlus|ATLUS,Nintendo,Wii,Third-Person|Role-Playing|Adventure|Music/Rhythm|Tactical|Multidirectional|Turn-Based|Action,2016-06-24,8.8,8.0
a787,b823,Blinx: The Time Sweeper,Artoon,Microsoft Game Studios,Xbox,Action|Platformer|3D,2002-10-07,6.6,5.6
a7870,b7601,Tom Clancy's EndWar,Funatics Software|Ubisoft Shanghai,E-Frontier|Ubisoft|Focus Multimedia,Nintendo|PlayStation|PC|Xbox,Real-Time|Tactical|Strategy,2008-11-04,7.2,5.3
a7872,b7603,Tom Clancy's Ghost Recon 2,Ubisoft Shanghai/Paris|Red Storm Entertainment|Ubisoft Shanghai,Ubisoft,Nintendo|PlayStation|Xbox,Third-Person|Tactical|Tactical Shooter|Action|Third-person Shooter|Shooter,2004-11-16,8.1,4.7
a7873,b7605,Tom Clancy's Ghost Recon Advanced Warfighter 2 (PS3/PSP/X360),Red Storm Entertainment (PS3/X360)|Red Storm Entertainment|Ubisoft Paris|GRIN|High Voltage Software|High Voltage Software (PSP),Ubisoft|Focus Multimedia,PlayStation|PC|Xbox,Third-Person|First-Person|Tactical|Action|Shooter,2007-03-06,8.4,7.0
a7874,b7606,Tom Clancy's Ghost Recon Advanced Warfighter (360),GRIN|Ubisoft Paris|Red Storm Entertainment|Ubisoft Shanghai,ak tronic|Ubisoft,PlayStation|PC|Xbox,Third-Person|First-Person|Tactical|Action|Shooter,2006-03-09,8.6,7.1
a7875,b7608,Tom Clancy's Ghost Recon: Desert Siege,Red Storm Entertainment,Ubisoft,PC,First-Person|Tactical|Tactical shooter|Action|Shooter,2002-03-27,8.2,7.1
a7876,b7609,Tom Clancy's Ghost Recon: Future Soldier,Ubisoft Red Storm|Virtuos|Next Level Games|Ubisoft Paris,Ubisoft,PlayStation|PC|Xbox,Action|Third-Person|Tactical|Shooter,2012-05-22,7.7,7.4
a7877,b7610,Tom Clancy's Ghost Recon: Island Thunder,Red Storm Entertainment,Microsoft Game Studios|Ubisoft,PC|Xbox,First-Person|Tactical|Tactical Shooter|Action|Third-person Shooter|Shooter,2002-09-25,8.2,6.1
a7880,b7612,Tom Clancy's Ghost Recon: Shadow Wars,Ubisoft Sofia|Ubisoft,Ubisoft,Nintendo,Turn-Based|Strategy|Tactical RPG,2011-03-22,8.1,7.5
a7882,b7613,Tom Clancy's Ghost Recon: Wildlands,Ubisoft|Ubisoft Paris,Ubisoft,PlayStation|PC|Xbox,Action|Adventure|Tactical|Shooter,2017-03-07,7.7,7.7
a7883,b7602,Tom Clancy's Ghost Recon,Ubisoft|Red Storm Entertainment,Microsoft Game Studios|Ubisoft|Aspyr,PlayStation|Nintendo|Macintosh|PC|Xbox,First-Person|Tactical|Tactical shooter|Action|Shooter,2001-11-13,7.9,7.7
a7885,b7615,Tom Clancy's H.A.W.X (Console/PC),Gameloft|Ubisoft Romania|Ubisoft Kyiv,Synergex|Ubisoft|Gameloft|E-Frontier|Focus Multimedia,PlayStation|PC|Xbox|Mobile,Flight|Simulation,2009-03-03,8.0,7.0
