,ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating,CleanRDate
204,b205,Agatha Christie: The ABC Murders (2016),Microids|Artefacts Studios,Gravity Europe,Linux|PC|PlayStation 4,Point-and-Click|Adventure,04 February 2016,6.9,2016-02-04
205,b206,Age of Booty,Certain Affinity,Capcom,PC|PlayStation 3|Xbox 360,Real-Time|Strategy,15 October 2008,6.9,2008-10-15
206,b207,Age of Conan: Unchained,Funcom,Funcom,PC,Massively Multiplayer|Role-Playing,20 May 2008,7.5,2008-05-20
207,b208,Age of Empires,Ensemble Studios,Microsoft Game Studios,PC,Real-time strategy,15 October 1997,7.6,1997-10-15
208,b209,Age of Empires III,Ensemble Studios (Original)|Macsoft (Ported Game &amp; Updates)|Robot Entertainment (Updates),Microsoft Game Studios (PC)|Macsoft &amp; Destineer (Mac),Mac|PC,Real-time strategy,18 October 2005,7.9,2005-10-18
209,b210,Age of Empires III: Complete Collection,Ensemble Studios,Microsoft Studios,PC,Top-Down|Real-Time|Strategy,15 September 2009,7.6,2009-09-15
210,b211,Age of Empires III: The Asian Dynasties,Ensemble Studios (Original)|Big Huge Games (Original)|Macsoft (Ported Game &amp; Updates)|Robot Entertainment (Updates),Microsoft Game Studios (PC)|Macsoft (Mac),PC,Real-time strategy,23 October 2007,8.3,2007-10-23
211,b212,Age of Empires III: The WarChiefs,Ensemble Studios (Original)|Macsoft (Ported Game &amp; Updates)|Robot Entertainment (Updates),Microsoft Game Studios (PC)|Macsoft (Mac),PC,Real-time strategy,17 October 2006,8.0,2006-10-17
212,b213,Age of Empires II: HD Edition,Hidden Path Entertainment,Microsoft Game Studios,PC,Strategy,09 April 2013,8.0,2013-04-09
213,b214,Age of Empires II: HD Edition - The African Kingdoms DLC,Hidden Path Entertainment,Microsoft Game Studios,PC,Strategy,05 November 2015,8.0,2015-11-05
214,b215,Age of Empires II: The Age of Kings,Ensemble Studios,Microsoft (Win|Mac)|Konami (PS2),PC,Real-time strategy,30 September 1999,8.7,1999-09-30
215,b216,Age of Empires II: The Conquerors,Ensemble Studios,Microsoft Game Studios|Konami,PC,Real-time strategy,24 August 2000,8.8,2000-08-24
216,b217,Age of Empires: Mythologies,Griptonite Games,THQ,Nintendo DS|PC,Turn-based strategy,24 November 2008,7.2,2008-11-24
217,b218,Age of Empires Online,Robot Entertainment|Gas Powered Games,Microsoft Game Studios,PC,,16 August 2011,6.0,2011-08-16
218,b219,Age of Empires: The Age of Kings,Backbone Entertainment,Majesco,Nintendo DS|PC,Turn-Based|Strategy,14 February 2006,6.3,2006-02-14
219,b220,Age of Empires: The Rise of Rome,Ensemble Studios,Microsoft Game Studios,PC,Real-time strategy,31 October 1998,7.9,1998-10-31
220,b221,Age of Mythology,Ensemble Studios,Microsoft Game Studios|MacSoft,PC,Real-time strategy,30 October 2002,8.1,2002-10-30
221,b222,Age of Mythology: Extended Edition,Ensemble Studios|SkyBox Labs,Microsoft Studios,PC,Real-Time|Simulation|Strategy,08 May 2014,9.1,2014-05-08
222,b223,Age of Mythology: The Titans,Ensemble Studios,Microsoft Game Studios,PC,Turn-Based|Strategy,30 September 2003,8.2,2003-09-30
223,b224,Age of Wonders,Triumph Studios|Epic MegaGames,Gathering of Developers,PC,,31 October 1999,8.0,1999-10-31
224,b225,Age of Wonders III,Triumph Studios,Triumph Studios,PC,Top-Down|Turn-Based|Strategy,31 March 2014,6.5,2014-03-31
225,b226,Age of Wonders II: The Wizard's Throne,Triumph Studios,Take 2,PC,Turn-Based|Strategy,12 June 2002,8.1,2002-06-12
226,b227,Age of Wonders: Shadow Magic,Triumph Studios,Gathering of Developers,PC,Turn-Based Strategy,2003,8.3,2003-01-01
227,b228,Age of Zombies,Halfbrick,Halfbrick,Android|PlayStation 3|PlayStation Vita|PSP,Action,25 February 2010,6.7,2010-02-25
228,b229,Agent Origins: Escape,,,PC,,,8.0,
229,b230,Agent Walker: Secret Journey,Brave Giant,Artifex Mundi,PC,Adventure,01 September 2016,5.0,2016-09-01
230,b231,Agents of Mayhem,Deep Silver|Volition,Deep Silver,PC|PlayStation 4|Xbox One,Action,15 August 2017,6.6,2017-08-15
231,b232,Aggressive Inline,Z-Axis|Full Fat (GBA),Acclaim Entertainment,Nintendo GameCube|PlayStation 2|Xbox,Sports,28 May 2002,6.3,2002-05-28
232,b233,Aion,Aion Team Development Dept,NCSoft,PC,Massively Multiplayer|Role-Playing,22 September 2009,6.8,2009-09-22
233,b234,AirBuccaneers,LudoCraft,LudoCraft,PC,Action|Strategy,05 December 2012,4.5,2012-12-05
234,b235,Air Combat,Namco,Namco,PlayStation,Arcade,09 September 1995,7.1,1995-09-09
235,b236,Air Conflicts: Pacific Carriers,Games Farm,bitComposer Games,PC,Flight Combat,07 December 2012,5.3,2012-12-07
236,b237,Air Conflicts: Secret Wars,Games Farm,bitComposer Games,PC,Action,08 July 2011,6.2,2011-07-08
237,b238,Air Forte,Blendo Games,,PC,Educational|Puzzle,2010,5.6,2010-01-01
238,b239,Akai Katana,Cave,Cave,Xbox 360,Shoot 'em Up,,7.9,
239,b240,Akalabeth: World of Doom,Richard Garriott,California Pacific Computer Co.,Apple II|PC,Role-Playing,1979,5.4,1979-01-01
240,b241,Akane the Kunoichi,Haruneko Entertainment,Haruneko Entertainment,PC,Action|Platform,02 May 2014,4.6,2014-05-02
241,b242,Akiba's Trip: Undead & Undressed,Acquire,XSEED|Acquire|NIS America,PC|PlayStation 3|PlayStation 4|PlayStation Vita,Third-Person|Adventure|Beat 'em Up|Visual Novel,12 August 2014,7.0,2014-08-12
242,b243,Al Emmo and the Lost Dutchman's Mine,Himalaya Studios,Himalaya Studios,PC,Point-and-Click|Adventure,05 September 2006,6.3,2006-09-05
243,b244,Alan Wake,Remedy Entertainment,Microsoft Game Studios,PC|PlayStation 3|Xbox 360|Xbox One,Third-Person|Action|Shooter|Survival Horror,18 May 2010,8.0,2010-05-18
244,b245,Alan Wake: The Signal DLC,Remedy Entertainment,Microsoft Game Studios,PC|Xbox 360|Xbox One,Third-Person|Action|Shooter|Survival Horror,27 July 2010,7.6,2010-07-27
245,b246,Alan Wake: The Writer DLC,Remedy Entertainment,Microsoft Game Studios,PC|Xbox 360|Xbox One,Third-Person|Action|Shooter|Survival Horror,12 October 2010,7.9,2010-10-12
246,b247,Alan Wake's American Nightmare,Remedy Entertainment,Microsoft Studios,PC|PlayStation 3|Xbox 360|Xbox One,Third-Person|Action|Shooter|Survival Horror,22 February 2012,6.9,2012-02-22
247,b248,Albedo: Eyes From Outer Space,Ivan Venturi Productions,Merge Games,PC|PlayStation 4|Xbox One,First-Person,03 October 2014,3.3,2014-10-03
248,b249,Albert Odyssey: Legend of Eldean,Sunsoft,JP: Sunsoft|NA: Working Designs,Sega Saturn,Role-Playing,24 July 1997,8.3,1997-07-24
249,b250,Albert and Otto: The Adventure Begins,Nikola Kostic,KBros Games,PC,Scrolling|Platform|Puzzle,28 October 2015,7.0,2015-10-28
250,b251,Alchemy Mysteries: Prague Legends,Jetios Limited,,Linux|PC,Hidden Object,04 February 2014,5.2,2014-02-04
251,b252,Alex Hunter - Lord of the Mind,Alawar,Viva Media,PC,Hidden Object,03 December 2013,5.0,2013-12-03
252,b253,Alex Kidd: The Lost Stars,Sega,Sega,Sega Master System,Platform,1986,5.4,1986-01-01
253,b254,Alex Kidd in Miracle World,Sega,Sega|Microsoft,PlayStation 3|Sega Master System|Xbox 360,Platform,1990,7.1,1990-01-01
254,b255,Alex Kidd in Shinobi World,Sega,Sega,Sega Master System,Platform,1990,7.6,1990-01-01
255,b256,Alex Kidd in the Enchanted Castle,Sega,Sega,PlayStation 3|Sega Master System|Sega Mega Drive/Genesis,Platform,14 August 1989,4.6,1989-08-14
256,b257,AliceMare,Miwashiba,AGM PLAYISM,PC,Adventure|Survival Horror,22 November 2016,6.7,2016-11-22
257,b258,Alice: Madness Returns,Spicy Horse,Electronic Arts,PC|PlayStation 3|Xbox 360,Action|Adventure|Platform,14 June 2011,7.5,2011-06-14
258,b259,Alien 3,Probe Entertainment|Eden Entertainment,Arena Entertainment|Acclaim Entertainment|LJN|Virgin Interactive,Sega Mega Drive/Genesis|Super Nintendo,Action,1992,6.1,1992-01-01
259,b260,Alien Breed 2: Assault,Team 17,,PC|PlayStation 3|Xbox 360,Action|Shooter,22 September 2010,6.0,2010-09-22
260,b261,Alien Breed 3: Descent,Team 17,Team 17,PC|PlayStation 3,Action|Shooter,17 November 2010,6.2,2010-11-17
261,b262,Alien Breed: Impact,Team 17,,PC|PlayStation 3|Xbox 360,Action|Shooter,03 June 2010,6.0,2010-06-03
262,b263,Alien Hallway,Sigma Team Inc.,Sigma Team Inc.,PC,Action|Strategy,19 August 2011,6.1,2011-08-19
263,b264,Alien Hominid,The Behemoth|Tuna Technologies,O3 Entertainment|Zoo Digital Publishing,Game Boy Advance|Nintendo DS|Nintendo GameCube|PlayStation 2,Run and Gun,18 November 2004,7.5,2004-11-18
264,b265,Alien Hominid HD,The Behemoth,O3 Entertainment (North America)|Zoo Digital Publishing (Europe),Xbox 360,Run and gun,28 February 2007,6.2,2007-02-28
265,b266,Alien: Isolation,The Creative Assembly,Sega,Linux|PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,First-Person|Stealth,07 October 2014,8.4,2014-10-07
266,b267,Alien: Isolation - Crew Expendable,The Creative Assembly,Sega,PC|PlayStation 4|Xbox One,First-Person|Stealth|Survival Horror,07 October 2014,7.4,2014-10-07
267,b268,Alien: Isolation - Last Survivor,The Creative Assembly,Sega,PC|PlayStation 4,First-Person|Stealth|Survival Horror,07 October 2014,7.0,2014-10-07
268,b269,Alien Rage,,City Interactive,PC|PlayStation 3|Xbox 360,First-Person|Shooter,24 September 2013,6.1,2013-09-24
269,b270,Alien Shooter,Sigma Team,Sigma Team,PC,Arcade|Shooter,14 September 2003,6.3,2003-09-14
270,b271,Alien Shooter 2: Conscription,Sigma Team,Sigma Team,PC,Shooter,12 May 2012,6.9,2012-05-12
271,b272,Alien Shooter 2: Reloaded,Sigma Team Inc.,Sigma Team Inc.,PC,Action|Shooter,14 March 2009,7.0,2009-03-14
272,b273,Alien Shooter: Revisited,Sigma Team,Sigma Team,PC,Top-Down|Shooter,,6.7,
273,b274,Alien Soldier,Treasure,Sega,PC|Sega Mega Drive/Genesis,,1995,8.1,1995-01-01
274,b275,Alien Storm,Sega,Sega,Arcade|Sega Master System|Sega Mega Drive/Genesis,Beat 'em up,1990,6.4,1990-01-01
275,b276,Alien Swarm,Valve Corporation,Valve Corporation,PC,Shoot-em-up|Top-down|3-D,19 July 2010,6.8,2010-07-19
276,b277,Alien Swarm: Reactive Drop,Reactive Drop Team,Reactive Drop Team,PC,Top-Down|Shooter,20 April 2017,5.7,2017-04-20
277,b278,Alien Trilogy,Probe Entertainment|Sculptured Software,Acclaim Entertainment|Fox Interactive,PlayStation|Sega Saturn,First-Person Shooter,31 December 1995,6.9,1995-12-31
278,b279,Alien Zombie Megadeath,Pom Pom Games,Pom Pom Games,PC|PlayStation 3,Action,18 October 2011,5.8,2011-10-18
279,b280,Alien vs. Predator (Arcade),Capcom,Capcom,Arcade,Beat 'em Up,20 May 1994,7.7,1994-05-20
280,b281,Alien vs. Predator (SNES),Information Global Service,Activision,Super Nintendo,Action,September 1993,5.1,1993-09-01
281,b282,Alienation,,Sony Interactive Entertainment America,PlayStation 4,Action|Shooter,26 April 2016,7.7,2016-04-26
282,b283,Aliens: Colonial Marines,Gearbox Software,Sega,PC|PlayStation 3|Xbox 360,First-Person|Shooter,12 February 2013,4.8,2013-02-12
283,b284,Aliens: Colonial Marines - Stasis Interrupted DLC,Gearbox Software,Sega,PC|PlayStation 3|Xbox 360,First-Person|Real-Time|Shooter,23 July 2013,5.9,2013-07-23
284,b285,Aliens: Infestation,Gearbox Software LLC|WayForward Technologies,Sega,Nintendo 3DS|Nintendo DS,Action,11 October 2011,7.4,2011-10-11
285,b286,Aliens Versus Predator Classic 2000,Rebellion,Fox Interactive,PC,,15 January 2010,7.5,2010-01-15
286,b287,Aliens versus Predator 2,Monolith Productions|Third Law Interactive,Sierra Entertainment|Fox Interactive,PC,,30 October 2001,8.1,2001-10-30
287,b288,Aliens versus Predator 2: Primal Hunt,Third Law Entertainment,Sierra Entertainment,PC,First-Person|Shooter,13 August 2002,6.3,2002-08-13
288,b289,Aliens vs. Predator (2010),Rebellion Developments,Sega,PC|PlayStation 3|Xbox 360,First-Person|Action|Survival Horror,16 February 2010,6.8,2010-02-16
289,b290,Alisia Dragoon,Game Arts|Gainax,NA/PAL: Sega|JP: Game Arts,Sega Mega Drive/Genesis,Platform,30 March 1992,6.8,1992-03-30
290,b291,All Is Dust,Mannequin Games,Mannequin Games,PC,First-Person|Survival Horror,26 June 2015,2.0,2015-06-26
291,b292,All Zombies Must Die!,Doublesix,Square Enix,PC|PlayStation 3|Xbox 360,Shooter,27 December 2011,5.3,2011-12-27
292,b293,Alleyway,Nintendo R&amp;D1|Intelligent Systems,Nintendo,Game Boy,Action,11 August 1989,6.0,1989-08-11
293,b294,Allumette,Penrose Studios,Penrose Studios,PC,Virtual Reality|Adventure,13 October 2016,7.0,2016-10-13
294,b295,Alone With You,Benjamin Rivers,Benjamin Rivers,PC|PlayStation 4|PlayStation Vita,Adventure,23 August 2016,6.0,2016-08-23
295,b296,Alone in the Dark (1992),Infogrames|Krisalis(3DO),Infogrames (Europe)|Interplay (North America)|Pony Canyon (Japan),PC,,1992,7.4,1992-01-01
296,b297,Alone in the Dark 2,Infogrames,Infogrames,PC|Sega Saturn,,25 September 1994,6.6,1994-09-25
297,b298,Alone in the Dark (2008),Eden Games,Atari,PC|PlayStation 2|PlayStation 3|Wii|Xbox 360,,23 June 2008,6.0,2008-06-23
298,b299,Alone in the Dark 3,Infogrames,Infogrames (Europe)|Interplay (North America),PC,Survival horror,16 March 1995,5.7,1995-03-16
299,b300,Alone in the Dark: The New Nightmare,Darkworks|Spiral House (Windows/PS2),Infogrames,Dreamcast|Game Boy Color|PC|PlayStation|PlayStation 2,Survival horror|action adventure,18 June 2001,6.3,2001-06-18
300,b301,Alpha Kimori: Great Doubt - Episode One,Sherman3D,Sherman3D,PC,Role-Playing,17 March 2014,6.0,2014-03-17
301,b302,Alpha Polaris,Turmoil Games,Just A Game,PC,Point-and-Click|Adventure,24 June 2011,6.0,2011-06-24
302,b303,Alpha Prime,Black Element Software,,PC,First-Person|Shooter,08 November 2007,5.0,2007-11-08
303,b304,Alpha Protocol,Obsidian Entertainment,Sega,PC|PlayStation 3|Xbox 360,Third-Person|Action|Role-Playing|Stealth,01 June 2010,7.5,2010-06-01
304,b305,Alter Ego (2010),bitComposer Games,Viva Media,PC,Point-and-Click|Adventure,03 August 2010,6.3,2010-08-03
305,b306,Alter World,,,PC,Platform|Puzzle,,5.8,
306,b307,Altered Beast,Sega,Sega,Arcade|Nintendo 3DS|PC|PlayStation 3|PSP|Sega Master System|Sega Mega Drive/Genesis|Xbox 360,Beat 'em Up,14 August 1989,5.9,1989-08-14
307,b308,Alternativa,Centauri Production,Bohemia Interactive,PC,Adventure,03 November 2010,5.1,2010-11-03
308,b309,Altitude,Erik Measure|Karl Sabo,Nimbly Games,Mac|PC,Action,01 May 2009,7.3,2009-05-01
309,b310,Alum,Crashable Studios,Crashable Studios,PC,Point-and-Click|Adventure,15 May 2015,6.0,2015-05-15
310,b311,Alundra,Matrix Software,JP: SCEI|NA: Working Designs|EU: Psygnosis,PlayStation|PlayStation 3|PlayStation Vita,,31 December 1997,7.9,1997-12-31
311,b312,Alundra 2: A New Legend Begins,Contrail,JP: Sony Computer Entertainment|NA/PAL: Activision,PlayStation,Action-adventure,29 February 2000,7.0,2000-02-29
312,b313,Always Remember Me,Winter Wolves,,PC,Visual Novel,,6.5,
313,b314,Always Sometimes Monsters,Vagabond Dog,Devolver Digital,PC,Top-Down|Scrolling|Adventure|Interactive Art|Role-Playing,21 May 2014,6.7,2014-05-21
314,b315,Always The Same Blue Sky...,Crimson Night,Flying Interactive,PC,Visual Novel,21 May 2015,6.2,2015-05-21
315,b316,Ame no Marginal: Rain Marginal,Stage-nana,Sekai Project,PC,Visual Novel,30 December 2014,6.2,2014-12-30
316,b317,American McGee's Alice,Rogue Entertainment,Electronic Arts,PC|PlayStation 3|Xbox 360,Action|Adventure|Survival Horror,06 October 2000,7.3,2000-10-06
317,b318,American McGee's Grimm,Spicy Horse,Turner Broadcasting System,PC,Action|Adventure|Compilation,31 July 2008,5.2,2008-07-31
318,b319,American McGee's Grimm: Episode 01 - A Boy Learns What Fear Is,Spicy Horse,Turner Broadcasting System,PC,Action|Adventure,31 July 2008,5.5,2008-07-31
319,b320,American McGee's Grimm: Episode 02 - Little Red Riding Hood,Spicy Horse,Turner Broadcasting System,PC,Action|Adventure,07 August 2008,5.7,2008-08-07
320,b321,American McGee's Grimm: Episode 03 - The Fisherman and His Wife,Spicy Horse,Turner Broadcasting System,PC,Action|Adventure,14 August 2008,5.4,2008-08-14
321,b322,American Truck Simulator,SCS Software,SCS Software,PC,Open World,02 February 2016,7.3,2016-02-02
322,b323,Amnesia: A Machine for Pigs,The Chinese Room,Frictional Games,Linux|Mac|PC|PlayStation 4,First-Person|Survival Horror,10 September 2013,6.7,2013-09-10
323,b324,Amnesia: Justine,Frictional Games,Frictional Games,PC|PlayStation 4,Horror|action|adventure,12 April 2011,7.0,2011-04-12
324,b325,Amnesia: Memories,Idea Factory|Design Factory,Idea Factory International,PC|PlayStation Vita,Visual Novel,25 August 2015,7.2,2015-08-25
325,b326,Amnesia: The Dark Descent,Frictional Games,Frictional Games,Linux|Mac|PC|PlayStation 4,First-Person|Action|Adventure|Survival Horror,08 September 2010,8.2,2010-09-08
326,b327,Among Ripples,Eat Create Sleep,Eat Create Sleep,PC,Simulation,20 January 2015,4.3,2015-01-20
327,b328,Among the Sleep,Krillbite Studio,,Linux|Mac|PC|PlayStation 4|Xbox One,First-Person|Survival Horror,29 May 2014,7.0,2014-05-29
328,b329,Among the Sleep: Prologue,Krillbite Studio,Krillbite Studio,PC|PlayStation 4,First-Person|Survival Horror,06 November 2014,6.9,2014-11-06
329,b330,Amped 3,Indie Built,2K Sports,Xbox 360,Sports,15 November 2005,7.3,2005-11-15
330,b331,Amphora,Moondrop,Moondrop,PC,Adventure|Puzzle,12 November 2014,5.0,2014-11-12
331,b332,Amplitude,Harmonix,Sony Computer Entertainment,PlayStation 2,Music/Rhythm,24 March 2003,8.9,2003-03-24
332,b333,Amplitude (2015),Harmonix Music Systems,Harmonix Music Systems,PlayStation 4,Music/Rhythm,05 January 2016,7.4,2016-01-05
333,b334,Ampu-Tea,Projector Games,KISS,PC,Simulation,30 May 2014,3.8,2014-05-30
334,b335,An Assassin in Orlandes,Tin Man Games,Tin Man Games,Android|PC,Adventure|Role-Playing,12 May 2015,6.0,2015-05-12
335,b336,An Octave Higher,Kidalang,AGM PLAYISM,Linux|PC,Visual Novel,27 March 2015,5.0,2015-03-27
336,b337,Anachronox,Ion Storm,NA: Eidos Interactive|EU: Eidos GmbH|AUS: Infogrames,PC,Third-Person|Role-Playing,27 June 2001,7.8,2001-06-27
337,b338,Analogue: A Hate Story,Love Conquers All,Love Conquers All,Linux|Mac|PC,Visual Novel,27 April 2012,7.7,2012-04-27
338,b339,Anarchy Reigns,PlatinumGames,Sega,PlayStation 3|Xbox 360,Action|Fighting,08 January 2013,6.9,2013-01-08
339,b340,Ancient Planet,Moonlight Mouse,,PC,Tower Defense,03 February 2015,5.7,2015-02-03
340,b341,And Yet It Moves,Broken Rules,Broken Rules,Linux|Mac|PC|Wii,Platform,02 April 2009,6.2,2009-04-02
341,b342,Angelica Weaver: Catch Me When You Can,MumboJumbo,,PC,Adventure,07 January 2013,5.5,2013-01-07
342,b343,Angry Birds,Rovio Mobile,Rovio Mobile,Android|Browser|iOS|Mobile|PC|PSP,Puzzle,11 December 2009,7.0,2009-12-11
343,b344,Angry Birds Rio,Rovio Mobile,Rovio Mobile,Android|iOS|Mobile|PC|Xbox 360,Puzzle,22 March 2011,6.8,2011-03-22
344,b345,Angry Birds Seasons,Rovio Mobile,Rovio Mobile,Android|iOS|Mobile,Puzzle,21 October 2010,7.7,2010-10-21
345,b346,Angry Birds Space,Rovio Mobile,Rovio Mobile,Android|iOS|Mobile|PC,Arcade,22 March 2012,6.7,2012-03-22
346,b347,Angry Birds Star Wars,Rovio Entertainment,Rovio Entertainment,Android|iOS|Nintendo 3DS|PC|Windows Phone,Puzzle,08 November 2012,7.1,2012-11-08
347,b348,Angry Birds Star Wars II,Rovio Entertainment,Rovio Entertainment,Android|iOS,Puzzle|Strategy,19 September 2013,6.6,2013-09-19
348,b349,Angry Video Game Nerd Adventures,FreakZone Games,Screw Attack Entertainment,Nintendo 3DS|PC|Wii U,Action|Adventure|Platform,20 September 2013,6.9,2013-09-20
349,b350,Angry Video Game Nerd II: ASSimilation,FreakZone Games,ScrewAttack Games,PC,Action|Adventure,29 March 2016,7.2,2016-03-29
350,b351,Angvik,Alastair John Jack,,PC,Action|Platform,10 June 2013,7.2,2013-06-10
351,b352,Anima: Gate of Memories,Anima Project,Badland Games|PQube,PC,Third-Person|Real-Time|Action|Hack and Slash|Role-Playing,03 June 2016,6.3,2016-06-03
352,b353,Animal Crossing,Nintendo EAD,Nintendo,Nintendo GameCube,Simulation,15 September 2002,8.6,2002-09-15
353,b354,Animal Crossing: Amiibo Festival,Nintendo EPD|Nd Cube,Nintendo,Wii U,Party,13 November 2015,4.8,2015-11-13
354,b355,Animal Crossing: City Folk,Nintendo EAD,Nintendo,Wii,Simulation,16 November 2008,7.7,2008-11-16
355,b356,Animal Crossing: Happy Home Designer,Nintendo EAD Group No. 2,Nintendo,Nintendo 3DS,Sandbox,25 September 2015,6.5,2015-09-25
356,b357,Animal Crossing: New Leaf,Nintendo EAD Group No. 2,Nintendo,Nintendo 2DS|Nintendo 3DS,Simulation,09 June 2013,8.8,2013-06-09
357,b358,Animal Crossing: Wild World,Nintendo EAD,Nintendo,Nintendo DS,Simulation,05 December 2005,8.1,2005-12-05
358,b359,Animaniacs,Konami|Factor 5 (Game Boy),Konami,Sega Mega Drive/Genesis|Super Nintendo,Platformer,November 1994,6.1,1994-11-01
359,b360,Ankh,Deck13 Interactive,BHV Software,PC,Point-and-Click|Adventure,04 November 2005,5.8,2005-11-04
360,b361,Ankh 2: Heart of Osiris,Deck 13,Strategy First,PC,Adventure,18 May 2007,5.4,2007-05-18
361,b362,Ankh 3: Battle of the Gods,DECK13 Interactive,Daedalic Entertainment,PC,Adventure,16 July 2009,5.4,2009-07-16
362,b363,Anna: Extended Edition,Dreampainters,Kalypso Media Digital,PC|PlayStation 3,Adventure|Puzzle,12 April 2013,5.4,2013-04-12
363,b364,Anna's Quest,,Daedalic Entertainment,Linux|PC,Adventure,02 July 2015,7.3,2015-07-02
364,b365,Anno 1404,Related Designs|Blue Byte Software,Ubisoft,PC|Wii,Real-Time|Strategy,23 June 2009,7.8,2009-06-23
365,b366,Anno 1404: Venice,Related Designs Software|Blue Byte Software,Ubisoft Entertainment,PC,Real-time strategy,23 June 2009,8.0,2009-06-23
366,b367,Anno 1701,Related Designs,Sunflowers,PC,Real-Time|City-Building|Sandbox|Simulation|Strategy,30 October 2006,7.0,2006-10-30
367,b368,Anno 2070,Related Designs|Ubisoft Blue Byte,Ubisoft,PC,City-building|Real-time Strategy,17 November 2011,7.6,2011-11-17
